x,y
-1.0,-0.9969384130157876
-0.9487179487179487,-0.9943438017128872
-0.8974358974358975,-0.9888443097385334
-0.8461538461538461,-0.9789698520486027
-0.7948717948717949,-0.9610973586726238
-0.7435897435897436,-0.9274628996213344
-0.6923076923076923,-0.8622033436343634
-0.641025641025641,-0.7368681404338417
-0.5897435897435898,-0.5197362899701977
-0.5384615384615385,-0.22717888393943908
-0.4871794871794872,0.04673317426538973
-0.4358974358974359,0.22909713519677913
-0.3846153846153846,0.3193616184364094
-0.33333333333333337,0.3421300240771137
-0.28205128205128205,0.31820135525587173
-0.23076923076923084,0.26317071187560076
-0.17948717948717952,0.1918588723620027
-0.1282051282051282,0.12011069545894808
-0.07692307692307698,0.06294384837993565
-0.02564102564102566,0.03152100836938385
0.02564102564102555,0.03152100836938387
0.07692307692307687,0.06294384837993566
0.1282051282051282,0.12011069545894808
0.17948717948717952,0.19185887236200272
0.23076923076923084,0.26317071187560087
0.28205128205128194,0.3182013552558718
0.33333333333333326,0.3421300240771137
0.3846153846153846,0.3193616184364093
0.4358974358974359,0.22909713519677868
0.4871794871794872,0.04673317426538898
0.5384615384615383,-0.22717888393944008
0.5897435897435896,-0.5197362899701983
0.641025641025641,-0.7368681404338419
0.6923076923076923,-0.8622033436343635
0.7435897435897436,-0.9274628996213344
0.7948717948717947,-0.9610973586726239
0.846153846153846,-0.9789698520486028
0.8974358974358974,-0.9888443097385334
0.9487179487179487,-0.9943438017128872
1.0,-0.9969384130157876
