x,y
-1.0,5.983418644353657e-17
-0.9750000000000001,0.01637615413771887
-0.95,0.03275125402172301
-0.925,0.04912424311178858
-0.8999999999999999,0.06549406028041577
-0.875,0.08185963748336385
-0.8500000000000001,0.09821989738669039
-0.825,0.11457375093492751
-0.8,0.13092009484427505
-0.7749999999999999,0.14725780900370364
-0.75,0.1635857537656351
-0.7250000000000001,0.17990276710635777
-0.7,0.19620766163454026
-0.675,0.21249922142403121
-0.6499999999999999,0.22877619864457488
-0.625,0.24503730996101994
-0.6000000000000001,0.2612812326680107
-0.575,0.27750660052288306
-0.55,0.2937119992344619
-0.5249999999999999,0.3098959615594651
-0.5,0.32605696195113015
-0.4749999999999999,0.34219341069619014
-0.44999999999999996,0.35830364746611065
-0.425,0.37438593419597177
-0.3999999999999999,0.39043844718798115
-0.375,0.4064592683104956
-0.3499999999999999,0.422446375101473
-0.32499999999999996,0.4383976293617241
-0.3,0.45431076282380045
-0.2749999999999999,0.4701833536825712
-0.25,0.4860127642422023
-0.22499999999999992,0.5017958938100381
-0.19999999999999996,0.5175280263549789
-0.175,0.5331972048195434
-0.1499999999999999,0.5487564394041822
-0.125,0.5639860076594438
-0.09999999999999992,0.5778120964425516
-0.07499999999999996,0.5849769564554055
-0.04999999999999999,0.5607850879483604
-0.02499999999999991,0.4111364349857523
0.0,2.621740056440466e-17
0.025000000000000078,-0.4111364349857546
0.050000000000000044,-0.5607850879483608
0.07500000000000001,-0.5849769564554054
0.10000000000000009,-0.5778120964425514
0.12500000000000006,-0.563986007659444
0.15000000000000008,-0.5487564394041821
0.17500000000000004,-0.5331972048195435
0.20000000000000012,-0.5175280263549787
0.2250000000000001,-0.5017958938100379
0.25000000000000006,-0.4860127642422023
0.2750000000000001,-0.470183353682571
0.30000000000000004,-0.4543107628238004
0.3250000000000001,-0.43839762936172394
0.3500000000000001,-0.4224463751014733
0.37500000000000006,-0.4064592683104955
0.40000000000000013,-0.39043844718798093
0.42500000000000004,-0.37438593419597177
0.4500000000000001,-0.3583036474661104
0.4750000000000001,-0.34219341069619025
0.5,-0.32605696195113004
0.5250000000000001,-0.3098959615594647
0.55,-0.2937119992344619
0.5750000000000002,-0.27750660052288306
0.6000000000000001,-0.2612812326680104
0.625,-0.24503730996101994
0.6500000000000001,-0.22877619864457494
0.675,-0.21249922142403121
0.7000000000000002,-0.19620766163454012
0.7250000000000001,-0.17990276710635764
0.75,-0.1635857537656351
0.7750000000000001,-0.1472578090037036
0.8,-0.13092009484427505
0.8250000000000002,-0.11457375093492742
0.8500000000000001,-0.09821989738669025
0.875,-0.08185963748336385
0.9000000000000001,-0.06549406028041566
0.925,-0.04912424311178859
0.9500000000000002,-0.03275125402172286
0.9750000000000001,-0.016376154137718823
1.0,-5.983418644353657e-17
