x,y
-1.0,-0.9996748477832951
-0.9899497487437185,-0.9993735227363448
-0.9798994974874372,-0.9989452410935528
-0.9698492462311558,-0.9984555396460687
-0.9597989949748744,-0.9979136167843341
-0.949748743718593,-0.9973159988382994
-0.9396984924623115,-0.9966567914474058
-0.9296482412060302,-0.9959290631585346
-0.9195979899497487,-0.9951248685371844
-0.9095477386934674,-0.9942351020813532
-0.8994974874371859,-0.9932493107671428
-0.8894472361809045,-0.9921554708716085
-0.8793969849246231,-0.9909397229063579
-0.8693467336683417,-0.9895860562594931
-0.8592964824120604,-0.9880759333025284
-0.8492462311557789,-0.9863878405475407
-0.8391959798994975,-0.9844967518332497
-0.8291457286432161,-0.9823734854106078
-0.8190954773869347,-0.9799839331333606
-0.8090452261306533,-0.9772881357067866
-0.7989949748743719,-0.9742391731322149
-0.7889447236180904,-0.9707818342315777
-0.778894472361809,-0.9668510237512724
-0.7688442211055276,-0.9623698606400889
-0.7587939698492463,-0.9572474177862906
-0.7487437185929648,-0.9513760536997661
-0.7386934673366834,-0.9446282934953623
-0.728643216080402,-0.9368532351013897
-0.7185929648241206,-0.9278724946152718
-0.7085427135678393,-0.917475773594652
-0.6984924623115578,-0.9054162469155498
-0.6884422110552764,-0.8914061538000975
-0.6783919597989949,-0.8751132514707805
-0.6683417085427136,-0.8561591834315129
-0.6582914572864322,-0.8341213300125858
-0.6482412060301508,-0.8085403132240075
-0.6381909547738693,-0.7789359020375692
-0.6281407035175879,-0.7448343483535906
-0.6180904522613065,-0.7058097349562336
-0.6080402010050251,-0.6615401412136559
-0.5979899497487438,-0.6118757984182479
-0.5879396984924623,-0.5569109197430067
-0.5778894472361809,-0.49704473753262596
-0.5678391959798995,-0.43301318534990774
-0.5577889447236181,-0.36587416789759025
-0.5477386934673367,-0.2969386659657662
-0.5376884422110553,-0.2276552930096006
-0.5276381909547738,-0.15947115450963198
-0.5175879396984925,-0.09369944824697451
-0.507537688442211,-0.0314204101868641
-0.4974874371859297,0.026570458642949484
-0.48743718592964824,0.07976768569670555
-0.4773869346733668,0.12792602744381432
-0.46733668341708545,0.171010917379378
-0.457286432160804,0.20914298515401894
-0.44723618090452255,0.24254623063648906
-0.4371859296482412,0.2715049038237554
-0.42713567839195976,0.29633063778513163
-0.4170854271356784,0.3173392368241903
-0.40703517587939697,0.33483551544228823
-0.3969849246231155,0.3491043278237872
-0.3869346733668342,0.36040607511946027
-0.37688442211055273,0.36897528918473443
-0.3668341708542714,0.3750212290444965
-0.35678391959798994,0.37872972498735735
-0.3467336683417085,0.38026574270608116
-0.33668341708542715,0.37977631612690116
-0.3266331658291457,0.3773936214734332
-0.31658291457286436,0.3732380480009183
-0.3065326633165829,0.3674211732939887
-0.29648241206030146,0.36004858184193006
-0.2864321608040201,0.35122248171289927
-0.27638190954773867,0.341044080885138
-0.26633165829145733,0.32961568629169
-0.2562814070351759,0.31704248813275543
-0.24623115577889443,0.30343399205290444
-0.2361809045226131,0.2889050643136581
-0.22613065326633164,0.27357656145215753
-0.2160804020100502,0.25757552676830214
-0.20603015075376885,0.2410349512446549
-0.1959798994974874,0.22409311531895726
-0.18592964824120606,0.2068925487260264
-0.1758793969849246,0.1895786662919353
-0.16582914572864316,0.17229815573480653
-0.15577889447236182,0.15519720695080622
-0.14572864321608037,0.13841967917273187
-0.13567839195979903,0.1221053018027759
-0.12562814070351758,0.1063879966198126
-0.11557788944723613,0.09139439437797171
-0.10552763819095479,0.0772425992600145
-0.09547738693467334,0.06404123241804853
-0.085427135678392,0.051888763240766564
-0.07537688442211055,0.040873116134522006
-0.0653266331658291,0.031071523135356202
-0.055276381909547756,0.022550579621989555
-0.045226130653266305,0.015366452203328647
-0.035175879396984966,0.009565184404279198
-0.025125628140703515,0.005183046577756045
-0.015075376884422065,0.0022468808098486458
-0.005025125628140725,0.0007743986633933931
0.005025125628140614,0.0007743986633933982
0.015075376884422065,0.0022468808098486497
0.025125628140703515,0.0051830465777560186
0.035175879396984966,0.009565184404279165
0.045226130653266416,0.015366452203328638
0.055276381909547645,0.02255057962198955
0.0653266331658291,0.03107152313535621
0.07537688442211055,0.040873116134522006
0.085427135678392,0.051888763240766564
0.09547738693467345,0.06404123241804853
0.1055276381909549,0.0772425992600145
0.11557788944723613,0.09139439437797171
0.12562814070351758,0.10638799661981257
0.13567839195979903,0.12210530180277589
0.14572864321608048,0.1384196791727319
0.15577889447236193,0.1551972069508063
0.16582914572864316,0.17229815573480653
0.1758793969849246,0.18957866629193548
0.18592964824120606,0.20689254872602644
0.1959798994974875,0.22409311531895734
0.20603015075376896,0.24103495124465504
0.2160804020100502,0.25757552676830225
0.22613065326633164,0.2735765614521577
0.2361809045226131,0.28890506431365837
0.24623115577889454,0.30343399205290456
0.256281407035176,0.3170424881327556
0.2663316582914572,0.3296156862916903
0.27638190954773867,0.34104408088513793
0.2864321608040201,0.3512224817128991
0.29648241206030157,0.36004858184193
0.306532663316583,0.36742117329398893
0.31658291457286425,0.3732380480009184
0.3266331658291457,0.37739362147343325
0.33668341708542715,0.3797763161269012
0.3467336683417086,0.38026574270608116
0.35678391959799005,0.37872972498735735
0.3668341708542713,0.3750212290444965
0.37688442211055273,0.36897528918473443
0.3869346733668342,0.36040607511946027
0.39698492462311563,0.3491043278237873
0.4070351758793971,0.3348355154422883
0.4170854271356783,0.3173392368241902
0.42713567839195976,0.2963306377851313
0.4371859296482412,0.2715049038237551
0.44723618090452266,0.2425462306364887
0.4572864321608041,0.2091429851540187
0.46733668341708534,0.17101091737937774
0.4773869346733668,0.12792602744381404
0.48743718592964824,0.07976768569670521
0.4974874371859297,0.026570458642948987
0.5075376884422111,-0.03142041018686488
0.5175879396984926,-0.09369944824697553
0.5276381909547738,-0.15947115450963323
0.5376884422110553,-0.2276552930096017
0.5477386934673367,-0.2969386659657664
0.5577889447236182,-0.36587416789759036
0.5678391959798996,-0.43301318534990774
0.5778894472361809,-0.49704473753262596
0.5879396984924623,-0.5569109197430068
0.5979899497487438,-0.611875798418248
0.6080402010050252,-0.6615401412136558
0.6180904522613067,-0.7058097349562338
0.6281407035175879,-0.7448343483535906
0.6381909547738693,-0.7789359020375692
0.6482412060301508,-0.8085403132240078
0.6582914572864322,-0.8341213300125858
0.6683417085427137,-0.8561591834315129
0.6783919597989949,-0.8751132514707805
0.6884422110552764,-0.8914061538000975
0.6984924623115578,-0.9054162469155498
0.7085427135678393,-0.917475773594652
0.7185929648241207,-0.9278724946152719
0.728643216080402,-0.9368532351013898
0.7386934673366834,-0.9446282934953624
0.7487437185929648,-0.9513760536997662
0.7587939698492463,-0.9572474177862907
0.7688442211055277,-0.962369860640089
0.778894472361809,-0.9668510237512724
0.7889447236180904,-0.9707818342315777
0.7989949748743719,-0.9742391731322149
0.8090452261306533,-0.9772881357067867
0.8190954773869348,-0.9799839331333606
0.829145728643216,-0.9823734854106078
0.8391959798994975,-0.9844967518332497
0.8492462311557789,-0.9863878405475407
0.8592964824120604,-0.9880759333025284
0.8693467336683418,-0.9895860562594931
0.879396984924623,-0.9909397229063579
0.8894472361809045,-0.9921554708716085
0.8994974874371859,-0.9932493107671428
0.9095477386934674,-0.9942351020813532
0.9195979899497488,-0.9951248685371844
0.9296482412060301,-0.9959290631585346
0.9396984924623115,-0.9966567914474058
0.949748743718593,-0.9973159988382994
0.9597989949748744,-0.9979136167843341
0.9698492462311559,-0.9984555396460687
0.9798994974874373,-0.9989452410935528
0.9899497487437185,-0.9993735227363448
1.0,-0.9996748477832951
