x,y,err
-0.99,0.006572332251771161,0.03297650105555719
-0.98,0.013144596664937244,0.05101931405087391
-0.97,0.019716725224646767,0.062387703791335715
-0.96,0.026288649937082097,0.07011421542619327
-0.95,0.03286030274229158,0.07575209046692197
-0.94,0.03943161548714724,0.08001447575831741
-0.9299999999999999,0.04600251989922333,0.08328948136720105
-0.9199999999999999,0.05257294756546166,0.08582346269545525
-0.9099999999999999,0.05914282990531472,0.08778793211682526
-0.8999999999999999,0.06571209814964131,0.08930763836515204
-0.8899999999999999,0.07228068331306299,0.0904756473077099
-0.8799999999999999,0.0788485161727898,0.09136272218721048
-0.8700000000000001,0.08541552724020234,0.09202350853614616
-0.8600000000000001,0.09198164673950812,0.09250072515141683
-0.8500000000000001,0.09854680457830575,0.09282810409320079
-0.8400000000000001,0.10511093032625608,0.09303250289352903
-0.8300000000000001,0.11167395318408067,0.09313546501974931
-0.8200000000000001,0.11823580196272537,0.09315438538287761
-0.81,0.12479640504996668,0.09310339831830937
-0.8,0.13135569039077133,0.0929940552136748
-0.79,0.13791358545050544,0.09283585062276545
-0.78,0.14447001719728386,0.09263662904299132
-0.77,0.15102491206075744,0.09240290540763504
-0.76,0.15757819591715722,0.09214011522719011
-0.75,0.16412979404279734,0.09185281473048344
-0.74,0.17067963110225123,0.09154483825059552
-0.73,0.1772276310960326,0.09121942651320744
-0.72,0.18377371735192957,0.09087932802024132
-0.71,0.19031781246676224,0.09052688350234982
-0.7,0.19685983830041226,0.09016409266898395
-0.69,0.20339971591202335,0.08979267109028673
-0.6799999999999999,0.209937365555783,0.08941409483197112
-0.6699999999999999,0.2164727066123501,0.0890296392974162
-0.6599999999999999,0.2230056575850443,0.08864040923196838
-0.6499999999999999,0.22953613602758907,0.0882473652992258
-0.6399999999999999,0.23606405853909784,0.0878513441725647
-0.6299999999999999,0.24258934068936594,0.08745307662530424
-0.6199999999999999,0.24911189701093817,0.08705320096598106
-0.6100000000000001,0.25563164092315904,0.08665227538908007
-0.6000000000000001,0.26214848471966035,0.08625078719286697
-0.5900000000000001,0.26866233949219787,0.0858491614973125
-0.5800000000000001,0.2751731151120805,0.08544776805324275
-0.5700000000000001,0.28168072015452034,0.08504692783217886
-0.56,0.28818506187279935,0.08464691856623933
-0.55,0.2946860461234705,0.08424798004637539
-0.54,0.3011835773323877,0.08385031884463032
-0.53,0.3076775584206542,0.08345411254316147
-0.52,0.3141678907619977,0.0830595135722031
-0.51,0.32065447410890296,0.08266665224215626
-0.5,0.3271372065411642,0.08227563946380789
-0.49,0.3336159843911961,0.08188656848330166
-0.48,0.34009070218392473,0.0814995164486719
-0.47,0.346561252559854,0.0811145450584997
-0.45999999999999996,0.3530275262067272,0.08073170130690649
-0.44999999999999996,0.35948941177852756,0.0803510175922397
-0.43999999999999995,0.3659467958194614,0.0799725122270704
-0.42999999999999994,0.37239956267661417,0.07959618965400787
-0.42,0.3788475944166,0.0792220412519699
-0.41,0.3852907707289118,0.07885004607189589
-0.39999999999999997,0.39172896883478836,0.07848017210951548
-0.38999999999999996,0.398162063377181,0.07811237750960788
-0.37999999999999995,0.40458992631977797,0.07774661199340846
-0.36999999999999994,0.41101242681783967,0.0773828180229531
-0.35999999999999993,0.4174294311028255,0.07702093172235018
-0.35000000000000003,0.4238408023261221,0.07666088328445335
-0.34,0.4302464004211443,0.07630259670681053
-0.33,0.43664608190821924,0.07594598889104738
-0.32,0.4430396997184849,0.07559096786997482
-0.31,0.44942710293558735,0.07523743054187437
-0.3,0.4558081365380998,0.07488525964459884
-0.29000000000000004,0.46218264099862555,0.07453432064863204
-0.28,0.46855045178672305,0.07418445825474118
-0.27,0.4749113985167022,0.0738354933669547
-0.26,0.4812653035955405,0.07348722017047928
-0.25,0.487611979712009,0.07313940434345696
-0.24,0.49395122525557916,0.07279178220204853
-0.22999999999999998,0.500282815513472,0.07244406237145976
-0.21999999999999997,0.5066064858192463,0.07209593099084662
-0.20999999999999996,0.5129218988557753,0.07174706440032813
-0.19999999999999996,0.5192285812646387,0.0713971549593334
-0.18999999999999995,0.525525800362718,0.0710459621934625
-0.17999999999999994,0.5318123243942049,0.07069341005817777
-0.16999999999999993,0.5380859559477331,0.07033976883102945
-0.15999999999999998,0.5443426238487269,0.06998598897595666
-0.14999999999999997,0.5505746154318262,0.06963430590823615
-0.13999999999999996,0.5567671357169722,0.06928932379848624
-0.12999999999999995,0.5628916118544659,0.06895994633333882
-0.11999999999999994,0.5688926736311576,0.06866282722349436
-0.10999999999999993,0.5746628764196472,0.06842866419933505
-0.10000000000000003,0.5799937808316301,0.06831428949562707
-0.09000000000000002,0.5844818662922184,0.06842817069843095
-0.08000000000000002,0.5873498167564694,0.0689911172759986
-0.07,0.5871153900834809,0.07049506346673409
-0.06,0.581008187462374,0.07411504387854034
-0.04999999999999999,0.5640482455633049,0.08256937688505402
-0.040000000000000036,0.5279358114032959,0.10086260165597657
-0.030000000000000027,0.4607439110703144,0.1341154347760485
-0.020000000000000018,0.34996262682411816,0.180472221039693
-0.010000000000000009,0.1914285028306787,0.22465602162698498
0.0,4.387956878557394e-13,0.24334278296741932
0.010000000000000009,-0.19142850283152374,0.2246560263733803
0.020000000000000018,-0.3499626268233743,0.1804722373609826
0.030000000000000027,-0.4607439110709294,0.1341154766107106
0.040000000000000036,-0.5279358114028226,0.10086269131511902
0.050000000000000044,-0.5640482455636412,0.0825695354410652
0.06000000000000005,-0.581008187462164,0.07411527979266562
0.07000000000000006,-0.5871153900835753,0.07049537353530012
0.08000000000000007,-0.587349816756473,0.06899149062931463
