,0,1,2,3,4,5,6
0,0.08,0.04,0.02,0.01,0.008,0.004,0.002
1,0.01796245574951172,0.04138445854187012,0.1195828914642334,0.4275212287902832,0.7185897827148438,4.364903688430786,31.128714084625244
