,0,1,2,3,4,5,6,7,8,9
0,0.08,0.04,0.02,0.01,0.008,0.004,0.002,0.001,0.0008,0.0004
1,0.01566600799560547,0.021409988403320312,0.026076793670654297,0.03152346611022949,0.03207564353942871,0.03807473182678223,0.04607677459716797,0.05799102783203125,0.06450486183166504,0.08469414710998535
