,0,1,2,3,4,5,6,7,8,9
0,0.08,0.04,0.02,0.01,0.008,0.004,0.002,0.001,0.0008,0.0004
1,0.05673706531524658,0.11554551124572754,0.2313230037689209,0.463226318359375,0.5775480270385742,1.1637959480285645,2.3155601024627686,4.6567463874816895,5.830616235733032,11.651939630508423
