,0,1,2,3,4,5,6,7,8,9
0,0.08,0.04,0.02,0.01,0.008,0.004,0.002,0.001,0.0008,0.0004
1,0.038146257400512695,0.07781577110290527,0.15533709526062012,0.30951547622680664,0.38762927055358887,0.7730123996734619,1.5515508651733398,3.10364031791687,3.8835244178771973,7.766940116882324
