,0,1,2,3,4,5,6,7,8,9
0,0.08,0.04,0.02,0.01,0.008,0.004,0.002,0.001,0.0008,0.0004
1,0.019802570343017578,0.025576353073120117,0.03202509880065918,0.03863024711608887,0.03909611701965332,0.04843473434448242,0.061817169189453125,0.08446693420410156,0.09496569633483887,0.1450362205505371
