,0,1,2,3,4,5,6
0,0.08,0.04,0.02,0.01,0.008,0.004,0.002
1,0.027871131896972656,0.07522273063659668,0.2338252067565918,1.1330091953277588,1.983170747756958,13.537645101547241,105.27913761138916
